time,EKF_roll [deg],EKF_pitch [deg],EKF_yaw [deg]
52.174946999999996,0.018915438736230448,-0.018915438736230448,-0.001084561263769554
52.184839,0.019106999195492243,-0.019106999195492243,-0.010893000804507759
52.195114,0.008760419467603567,-0.0012395805323964337,-0.018760419467603567
52.205040999999994,0.011168761700984438,-0.011168761700984438,-0.01
52.215098999999995,0.011290193994152403,-0.008709806005847597,-0.0012901939941524028
52.224816,0.01909367960779188,-0.009093679607791883,-0.009093679607791883
52.234781999999996,0.01,-0.0,-0.00917872454447907
52.245033,0.011172126745433636,-0.011172126745433636,-0.01
52.255446,0.02,-0.008298749667460727,-0.011701250332539274
52.265127,0.017349654071311147,-0.017349654071311147,-0.02
52.274822,0.019092599973425578,-0.0018148000531488422,-0.019092599973425578
52.284903,0.002776953177716752,-0.0009256510592389173,-0.009074348940761083
52.295066999999996,0.02,-0.02,-0.008795341989022674
52.30545,0.024826897470018195,-0.01655126498001213,0.0
52.315084,0.017452617627558068,-0.01,0.0
52.324808,0.01,0.008199416600376496,-0.0009002916998117522
52.334824,0.003466380926871984,-0.000866595231717996,-0.01
52.345465,0.013457418318161288,-0.0,-0.011728709159080645
52.355225,0.03433496883703993,-0.005751226627779944,-0.01
52.365392,0.02501463544438144,-0.0,-0.01
52.374998999999995,0.01,0.01657234383342651,-0.01
52.38485,0.0036821653490539874,-0.0,-0.010920541337263497
52.395123,0.013732940861668288,-0.017511372758887808,-0.008755686379443904
52.405138,0.01739421531868657,-0.0,-0.01
52.415127999999996,0.034655355249213135,-0.008663838812303284,-0.01
52.424817999999995,0.019100628090339456,-0.0017987438193210854,-0.01
52.43486,0.0027525150905419135,0.007247484909458087,-0.019082494969819362
52.445139,0.0051528150133905775,0.0012882037533476444,-0.02
52.455251,0.03298053852305472,-0.01850973073847264,-0.01
52.465053999999995,0.026298649722005747,-0.0,-0.008766216574001917
52.474807999999996,0.03543452142571399,-0.007260712855428392,-0.009086904285142798
52.484795999999996,0.0182388258839321,-0.017358238825898153,-0.0008805870580339492
52.495084,0.0023941215764973524,-0.0011970607882486762,-0.01
52.505356,0.003236470274604401,0.0083817648626978,-0.02
52.515162,0.022749800159875447,-0.01,-0.02
52.524826999999995,0.021787245444800228,-0.02,-0.01
52.534938,0.02,-0.021044676297480858,-0.007910647405039236
52.545446,0.024872785400287645,-0.0017090715332374509,-0.0148727854002892
52.555049,0.04390600106214201,-0.0175624004248568,-0.01
52.565363,0.02673393520977163,-0.025100902814657447,-0.003266064790228369
52.574833999999996,0.001777479892751563,-0.00911126005362422,-0.001777479892751563
52.584903999999995,0.0009821548369767503,-0.0,-0.01901784516302325
52.595137,0.011311146752210014,0.017377706495579973,-0.02
52.60523,0.021468485169491576,0.008531514830508423,-0.02
52.615134999999995,0.02267795713150658,-0.0,-0.01
52.624877,0.02192405742654451,-0.0,-0.009037971286727746
52.634879999999995,0.02186559139783919,-0.0,-0.009067204301080406
52.645108,0.021272070626004523,-0.011272070626004523,-0.008727929373995478
52.655041,0.02878530698846699,-0.012429386023066018,-0.01
52.665054999999995,0.03626238604835906,-0.011245871317213647,-0.011245871317213647
52.674811999999996,0.037426618415773424,-0.01914220613859114,-0.010857793861408858
52.684931,0.02693984658859792,-0.027959897725731944,-0.011020051137134028
52.695085,0.01756825143160625,-0.026352377147409376,-0.008784125715803125
52.705172999999995,0.01723076923077068,-0.02723076923077068,-0.0072307692307719395
52.715163,0.018625200213560865,-0.027250400427121728,0.001374799786437886
52.724863,0.009041700080190677,-0.018083400160381354,0.0
52.734874,0.0009449872841664467,-0.0,-0.009055012715833553
52.745036,0.0012257040856852718,-0.0,-0.018774295914314728
52.755486999999995,0.003580820826136781,-0.0,-0.01820958958693161
52.765066999999995,0.011248668796589568,-0.0,-0.01875133120341043
52.774865999999996,0.0028645625249742778,-0.0,-0.01
52.784853,0.0028026578073143456,-0.0,0.0
52.795477,0.005402635431922703,-0.0018008784773075677,0.008199121522684975
52.805192999999996,0.005660427452516393,-0.0028302137262581966,0.007169786273733995
52.815371999999996,0.0048637766742676974,-0.001621258891422566,-0.003242517782845132
52.824858,0.001902725815072773,-0.0,-0.0009513629075363865
52.834875999999994,0.011874999999991104,-0.0,-0.000937499999995552
52.845081,0.005076493281895022,-0.0,-0.0012691233204737554
52.855017999999994,0.004740740740727931,0.008814814814818018,0.007629629629628017
52.865069999999996,0.003595656254171957,0.008801447915276015,0.00880144791526801
52.875062,0.002397416924533814,0.008801291537733093,0.009999999999990905
52.88496,0.002148364796596243,0.008925817601701878,0.009999999999990905
52.895163999999994,0.01,0.0014012992178126806,0.011401299217802311
52.905272,0.018486947256256984,-0.0,0.01999999999998181
52.915077,0.01,-0.0,0.01999999999998181
52.924896,0.01800080181744897,-0.01,0.010999599091265511
52.934954,0.01786797977108686,-0.01,0.009999999999990905
52.945094,0.034912864174526125,-0.02745643208726306,0.011271783956358217
52.955044,0.03496205565167892,-0.03125948608708027,0.01125948608707003
52.965078,0.03639049281590928,-0.03240633812272715,0.01999999999998181
52.974919,0.038028621104719204,-0.050985689447640405,0.029014310552333212
52.984952,0.0468357970435308,-0.061054734318823065,0.029999999999972715
52.995155,0.03865198354783069,-0.06134801645216931,0.040000000000020464
53.005393,0.03,-0.051676918962292,0.03167691896227272
53.015,0.04,-0.05111647879764162,0.032232957595260264
53.024854999999995,0.04093132643461669,-0.04093132643461669,0.04186265286925214
53.034914,0.041955508192358215,-0.04,0.05195550819236781
53.045356,0.029907309322032664,-0.03834878177966122,0.08165121822032136
53.05517,0.03276120401338386,-0.03861939799330807,0.10276120401340409
