time,EKF_roll [deg],EKF_pitch [deg],EKF_yaw [deg]
54.565070999999996,-0.30896330459194193,2.75,-4.611036695408059
54.575271,-0.2974907896046947,2.752509210395305,-4.623763815592958
54.58479,-0.2792645883293336,2.77,-4.6514708233413335
54.594961,-0.26819622792937914,2.7690981139646897,-4.6718037720706205
54.604997999999995,-0.24806147992390093,2.76,-4.692907780114149
54.615066999999996,-0.2289515726410394,2.7579031452820786,-4.72104842735896
54.625277999999994,-0.2162757796154375,2.737517186410292,-4.733724220384563
54.63485,-0.1892179050670903,2.7192179050670906,-4.762346284798729
54.644853999999995,-0.1775943396226404,2.7075943396226405,-4.791603773584907
54.654999999999994,-0.1490186074429814,2.678037214885963,-4.811962785114037
54.665019,-0.13899940203308547,2.6569982060992565,-4.832001195933829
54.675104,-0.12683752997601616,2.627891686650677,-4.852108313349322
54.68487,-0.09837432513497134,2.6083743251349714,-4.872438512297543
54.694866,-0.07837494965766846,2.5867498993153366,-4.901625050342332
54.705006999999995,-0.05595259436311205,2.547976297181556,-4.922023702818444
54.715039999999995,-0.017989228007184433,2.524973070017961,-4.942010771992816
54.725229999999996,0.0035152969406023827,2.4788282343531325,-4.962343531293735
54.734916,0.03085275951384611,2.4657362024307696,-4.98
54.744822,0.0421903993545736,2.417079467527235,-4.9807301331181915
54.755331999999996,0.07395320935812148,2.377364527094586,-4.991317736452707
54.765221999999994,0.10240191196972005,2.3551961760605598,-5.00120095598486
54.775164999999994,0.12110788630904432,2.316676341072867,-5.01
54.784816,0.1307651583258404,2.286174208370798,-5.01
54.794847999999995,0.14078968492875332,2.2376309452137404,-5.01
54.805022,0.15,2.205025994801024,-5.010994801039795
54.815076999999995,0.1510420602565354,2.154789698717323,-5.018957939743464
54.825157999999995,0.16107576517812394,2.106772704465628,-5.01
54.834883999999995,0.1708336669335466,2.0749979983987203,-5.009166333066453
54.844845,0.17919510236852623,2.016780409474105,-5.0
54.855086,0.17214983064356268,1.9757003387128746,-5.001074915321781
54.865050999999994,0.19200778365431903,1.9379922163456809,-5.00899610817284
54.875876,0.21543706818864472,1.9145629318113553,-5.0
54.884839,0.24,1.8868490679494696,-4.999212266987367
54.894824,0.24317612896766358,1.8484119355161683,-4.9892059677580844
54.905052999999995,0.28206236923382466,1.8248440769154386,-4.978968815383088
54.915119999999995,0.30316367957222695,1.778945440142591,-4.9689454401425905
54.925052,0.33,1.7663786672043305,-4.959094666801082
54.934869,0.3323973496636925,1.7276026503363076,-4.949200883445436
54.944880999999995,0.36,1.6974595080983794,-4.93745950809838
54.955107,0.3589326290611893,1.6667978871835678,-4.90893262906119
54.965351999999996,0.34613894187331606,1.6374259612488773,-4.894851922497755
54.975094,0.3157581803671114,1.6146977254588892,-4.858939545091778
54.984843,0.27605724006804816,1.5668457920544385,-4.847634344040829
54.994842,0.2228332163273578,1.526814762812159,-4.81761107210912
55.005283,0.1299262801354872,1.4849631400677437,-4.787481570033872
55.015117,0.05044183949502121,1.4446899108305673,-4.76681394649834
55.025259999999996,-0.04222611305650896,1.3938869434717454,-4.737554777388699
55.034881,-0.13849188864408096,1.3457540556779597,-4.717452433406775
55.044914,-0.2407464478687208,1.2946267760656396,-4.687313388032821
55.055119999999995,-0.3577027833001794,1.2344980119284432,-4.657799204771377
55.065188,-0.43005108173076123,1.1821824919871857,-4.635532852564106
55.075252,-0.5171750225157763,1.1140208145701864,-4.598804162914037
55.084821,-0.5738693164709443,1.064582956940678,-4.586904546823244
55.094774,-0.6230418706905331,0.9961976616368337,-4.5484790646547335
55.105053999999996,-0.6630752453653135,0.9428244274809352,-4.527949836423125
55.115196999999995,-0.6921931589537178,0.8745171026157054,-4.506710261569423
55.125118,-0.7132091490211829,0.8246514182980283,-4.4767908509788175
55.134907999999996,-0.7408529234478552,0.7740295358650129,-4.447441229656434
55.144793,-0.7507778220981243,0.7068887116075029,-4.416888711607503
55.155044999999994,-0.7620023932987532,0.6639928201037405,-4.377997606701247
55.165019,-0.78,0.6061977186311658,-4.356197718631166
55.175528,-0.7785344137655033,0.5626720688275159,-4.314137655062013
55.184836999999995,-0.7715620921594158,0.5160947696014604,-4.277656861760876
55.194762999999995,-0.7892573713143429,0.46777211394302853,-4.247029485257372
55.204943,-0.78,0.4354141272854161,-4.20724847637125
55.215416,-0.7786222709600241,0.3858668128800723,-4.175866812880072
55.225165999999994,-0.77,0.355581418681657,-4.146686064011243
55.234852999999994,-0.7716421642164113,0.3167156715671775,-4.117536753675383
55.24471,-0.79,0.27796990233207614,-4.087969902332076
55.25496,-0.7926874186768089,0.24731258132319112,-4.057312581323191
55.265246,-0.8271371451419485,0.215241903238701,-4.026431427429026
55.275124999999996,-0.8864298651639998,0.17678506741800007,-3.996785067418
55.284749999999995,-0.9467349985072995,0.14925166683252228,-3.967755000497567
55.294799,-1.0382761380690213,0.13699049524762863,-3.9384952476238144
55.305299,-1.153818708774757,0.09874375374774938,-3.9149750149909974
55.315236999999996,-1.2666410076976466,0.08762271318605049,-3.8776227131860503
55.325210999999996,-1.4039815186821827,0.06533949377260577,-3.8553394937726058
55.334762999999995,-1.520566037735789,0.028490566037744414,-3.8177358490566164
55.344733999999995,-1.6591904809319635,0.009293039928310497,-3.7878791197849315
55.355002,-1.7921903520208389,-0.0028131581586551125,-3.758124561227563
55.365083,-1.9256624700239482,-0.032088329336526444,-3.7368675059952103
55.375631,-2.079069580910351,-0.05794565871264619,-3.7052326047724122
55.384772999999996,-2.186780390195064,-0.10226013006502134,-3.6769864932466385
55.394754,-2.277359824718682,-0.13294392988747278,-3.637056070112527
55.405139999999996,-2.380834582708634,-0.17433383308345346,-3.59674962518741
55.415185,-2.476745349069838,-0.21449689937989197,-3.566627325465081
55.425053,-2.5359891544486772,-0.2539927696324517,-3.5360072303675483
55.434771999999995,-2.5945354425310256,-0.2930236283540171,-3.4984881858229913
55.444753999999996,-2.6544707520891295,-0.3322353760445649,-3.477019498607247
55.455121,-2.7153184044786554,-0.36531840447865527,-3.4346815955213446
55.465112999999995,-2.7631751934867794,-0.4152919891446325,-3.3868248065132205
55.475280999999995,-2.7976274235458702,-0.4638137117729351,-3.3561862882270646
55.484806999999996,-2.852371494161085,-0.49395249026847504,-3.32683800778522
55.494799,-2.8822883637451437,-0.5422883637451438,-3.2869488483398084
55.505354,-2.9125783902536475,-0.573867585380471,-3.2461324146195287
55.515418,-2.935388247111991,-0.6026941235559955,-3.2159588146660067
55.525062,-2.9720616493194565,-0.6210308246597281,-3.1869075260208155
55.534779,-2.991506384676786,-0.6322595770151788,-3.1569872306464286
55.544717999999996,-3.0093286573146294,-0.6613426853707407,-3.1186573146292593
55.555136,-3.0011043556264347,-0.6811043556264349,-3.0955825774942607
55.565096999999994,-3.01,-0.6920780262761992,-3.0558439474476016
55.575134,-3.004474528680292,-0.7111050942639415,-3.017789811472117
55.584796,-2.96,-0.7207875111862357,-2.997637466441293
55.594798999999995,-2.957804224933061,-0.730731925022313,-2.967804224933061
55.605035,-2.9255176577120303,-0.7408964684575939,-2.937310594627218
55.615122,-2.8747673247381185,-0.7510465350523763,-2.905813859790495
55.625488999999995,-2.8226144313412047,-0.7614771137317591,-2.864091545072964
55.634724,-2.776481186541913,-0.7692962373083827,-2.827888711925148
55.644797,-2.7255920328295384,-0.761469322390154,-2.797796016414769
55.655103999999994,-2.6637119473001336,-0.78,-2.765807964866756
55.665059,-2.605035746651876,-0.7790071493303752,-2.7270214479911257
55.675157,-2.5542453583549514,-0.77,-2.6942453583549515
55.68485,-2.5033997608609124,-0.769174970107614,-2.647524910322842
55.694837,-2.4261026615969508,-0.7584410646387802,-2.6168821292775606
55.704972999999995,-2.37448723064646,-0.7390812051077433,-2.5781624102154868
55.715395,-2.3054136925705944,-0.7273479441037444,-2.554695888207489
55.725044999999994,-2.1997513036502356,-0.7069253910950707,-2.5169253910950706
55.734742999999995,-2.1040558259660713,-0.6777709347372769,-2.488513956491518
55.744789999999995,-2.0220031955263145,-0.6463650888755976,-2.467819053325359
55.755427999999995,-1.9037304452467214,-0.5959326113116803,-2.43728840754112
55.765114999999994,-1.7882288637047545,-0.5646494835021612,-2.4178597934008645
55.775220999999995,-1.6743552262715353,-0.512779335202247,-2.397593111734082
55.784672,-1.5513834346655384,-0.45668593640982247,-2.3780115618458932
55.794799,-1.4193856757566359,-0.40545100389570105,-2.3484836679652337
55.805009,-1.2774897036664503,-0.34230135610243095,-2.3280753390256077
55.815036,-1.1476486459478374,-0.2638243229739188,-2.307941440991306
55.825081999999995,-1.0250757877942578,-0.2046699242122349,-2.286801954527341
55.834790999999996,-0.8917902278834061,-0.15402925664247713,-2.257760971240929
55.844843,-0.783208057726974,-0.07471737823209083,-2.228490679494883
55.855318999999994,-0.6849518845229015,-0.003729951884542314,-2.2062379711307254
55.865024999999996,-0.5701654135338728,0.04786766917290169,-2.178033082706775
55.875322999999995,-0.46828508684370623,0.12780994210419583,-2.1560950289479024
55.884826999999994,-0.382885019513706,0.186324427098928,-2.128418893225268
55.894884,-0.2931857171354708,0.2676660682225953,-2.106592858567735
55.905044999999994,-0.21303801287210275,0.35795655671759685,-2.067016291230901
55.915104,-0.14009766792899997,0.439902332071,-2.036699222643
55.925554999999996,-0.05087491250876435,0.5306459354064416,-2.0069583041695878
55.934782,0.0059605026930284865,0.5959605026930285,-1.9885098743267429
55.944900999999994,0.08587295245703018,0.6775509388733245,-1.9674830203755584
55.955129,0.15743736794449784,0.7684998490794261,-1.935750075460287
55.965314,0.22910944527737973,0.8491094452773797,-1.89739730134932
55.975044999999994,0.2971651896843413,0.9171651896843414,-1.8769292044209964
55.984772,0.36425710014947926,0.9863856502242189,-1.8478714499252604
55.994856999999996,0.4245917445013661,1.0738264537511384,-1.8177041277493171
56.005089,0.4852063460186942,1.127288884426172,-1.7868761923887835
56.015122999999996,0.5333400080096089,1.1989066880256236,-1.7555466559871882
56.025054,0.5631458105556134,1.2762916211112267,-1.7168541894443865
56.034858,0.5923894600259603,1.3339824333766006,-1.6860175666233994
56.044813999999995,0.6207363991583995,1.3851547941087967,-1.6377908025248014
56.055059,0.6330087340628466,1.4560174681256932,-1.6059883545828713
56.065042,0.6610210000000017,1.5161260000000103,-1.5648949999999915
56.075257,0.6712303404340091,1.5773820426040541,-1.5163089786979729
56.084779999999995,0.6807135708566832,1.6342814251400983,-1.4878592874299508
56.094888999999995,0.69,1.6949790041991635,-1.4566806638672243
56.105137,0.69,1.754323889893529,-1.415676110106471
56.115066999999996,0.69,1.7952348726114695,-1.3768590764331183
56.12535,0.6925663010967054,1.8464157527417635,-1.3448673978065893
56.134806,0.7092844239261363,1.892146728221591,-1.3071376957045453
56.144849,0.7007949412827503,1.9231797651310014,-1.267615176151749
56.155021,0.71,1.9630033003300396,-1.2369966996699604
56.164991,0.7090339892665428,1.9928980322003715,-1.2071019677996284
56.175084,0.6959560528172413,2.0210109867956896,-1.1759560528172412
56.185098999999994,0.6589106256206609,2.033268123138017,-1.1356425024826435
56.194883999999995,0.6467337087691212,2.0616331456154393,-1.0967337087691211
56.205017,0.6080037890118617,2.080998105494069,-1.0580037890118617
56.215215,0.5864952571143213,2.0911682476285596,-1.0353270094857618
56.225226,0.5553224350616593,2.1011693912345852,-0.9964918262962446
56.234801,0.5161542303466068,2.11,-0.9676925382079641
56.244827,0.46685937187437165,2.111570314062814,-0.9368593718743716
56.255314999999996,0.4223154193872428,2.1312807634354596,-0.8961577096936214
56.265248,0.3650258038904134,2.14,-0.8675129019452067
56.275124,0.3268349864743034,2.14,-0.8478899909828689
56.284848,0.29601960196019056,2.14,-0.8284078407840763
56.294852999999996,0.24758845344291797,2.140803848852361,-0.807588453442918
56.305053,0.21487192315386375,2.15,-0.7779487692615455
56.315222999999996,0.1664088507923798,2.1488029502641264,-0.7576059005282532
56.324960999999995,0.13728036822093267,2.14,-0.7381869121472884
56.334872999999995,0.10834919362918055,2.1391745968145903,-0.7191745968145903
56.344811,0.0892187343295543,2.1284374686591083,-0.7084374686591086
56.35501,0.07798921725239359,2.1089946086261966,-0.6879892172523936
56.365057,0.05793535554450308,2.0989676777722517,-0.6679353555445031
56.375875,0.03819593308624593,2.084587799258738,-0.6481959330862459
56.384837999999995,0.028438468459469037,2.058438468459469,-0.638438468459469
56.394909,0.009147333534194717,2.037442000602584,-0.6182946670683894
56.405038,0.0,2.006936387277452,-0.5989787957591506
56.415043,-0.0010244145490767831,1.9779511709018465,-0.5879511709018465
56.425038,-0.012962518740647641,1.9580249875062348,-0.5680249875062349
56.434866,-0.042436167017119754,1.936751777310507,-0.5483758886552536
56.444871,-0.07249498394864475,1.8966733547351402,-0.5283366773675702
56.455034,-0.10409068211325657,1.858977329471686,-0.5089773294716858
56.465287999999994,-0.14507369898725053,1.843657876265937,-0.49746315050637474
56.475136,-0.1822675285927386,1.7988662357036307,-0.4788662357036307
56.48491,-0.20344910660509483,1.7882754466974526,-0.4691377233487263
56.494783,-0.24307569402836995,1.7676932294787226,-0.45846215298581505
56.505283999999996,-0.28251249250448884,1.7387437537477555,-0.43748750749551113
56.515097999999995,-0.30424218283209375,1.7289394542919765,-0.41893945429197654
56.525371,-0.343895011019846,1.7174033259867694,-0.41
56.534859999999995,-0.37,1.6984026258205742,-0.40920131291028705
56.544902,-0.37159668954380276,1.6784033104561973,-0.39920165522809864
56.555066999999994,-0.3920799841222527,1.6589600079388735,-0.39103999206112633
56.565101999999996,-0.41,1.6459537456008153,-0.39696530920061157
56.575227999999996,-0.4123768522226704,1.6064347216659944,-0.37
56.584823,-0.43,1.577614899369162,-0.37
56.594837999999996,-0.4291780000000004,1.545890000000002,-0.3691780000000004
56.605005999999996,-0.42,1.496062835553782,-0.36
56.615153,-0.42,1.4567555377367816,-0.36
56.625083999999994,-0.42,1.4248396443201157,-0.35793585772804626
56.634847,-0.4207915912291313,1.375250452625212,-0.34
56.644743999999996,-0.4292599980053896,1.3170399920215585,-0.34
56.655026,-0.42099441452224706,1.2740335128665177,-0.3380111709555059
56.665219,-0.42766686710763036,1.2130006013228911,-0.31883343355381516
56.675611999999994,-0.41157333599043294,1.1521333200478352,-0.30842666400956703
56.684849,-0.42,1.1045103559219862,-0.2992157651317123
56.694765,-0.4222448368751772,1.0340137683328607,-0.28925172104160757
56.705042,-0.45,0.9529818254443642,-0.2789974036349092
56.715351999999996,-0.4538953256092692,0.8809109069117053,-0.27
56.725102,-0.4820851747689869,0.8106167135395589,-0.26895741261550654
56.734880999999994,-0.5,0.7222409131871411,-0.2591378792430157
56.744778999999994,-0.5015389215588514,0.633074852985169,-0.25
56.755089,-0.5220913078149952,0.5405891148325216,-0.25
56.765117999999994,-0.5420955624561663,0.45056996894725176,-0.24895221877191687
56.775121999999996,-0.5621421401325013,0.35821822927124314,-0.24107107006625061
56.78474,-0.5792762762762756,0.25203903903903296,-0.24927627627627572
56.794715999999994,-0.570707867412134,0.1436291932907942,-0.24070786741213396
56.805287,-0.58,0.049898101898103564,-0.24873726273726293
56.815081,-0.578955134596207,-0.0314935194417225,-0.24
56.825331999999996,-0.5712743522795742,-0.14146917051616834,-0.24
56.834804999999996,-0.58,-0.22783999999996055,-0.23921600000000393
56.844822,-0.5792022706901676,-0.3271795637884909,-0.23
56.855126,-0.5689319413772341,-0.41961252760489265,-0.22893194137723416
56.865156,-0.56,-0.5078995115142958,-0.22
56.8756,-0.56,-0.5839650497137704,-0.21844832780958107
56.884812,-0.5607994403917238,-0.6655960827420666,-0.2092005596082762
56.894814999999994,-0.57,-0.7363426294820263,-0.19920717131474672
56.904976,-0.57,-0.8155053031819168,-0.18908244946968056
56.915181,-0.5677520924671156,-0.8789916301315377,-0.17775209246711557
56.925056999999995,-0.5509771855441149,-0.9558631132646893,-0.1590228144558851
56.934923999999995,-0.56,-1.014639432680778,-0.14907211346384439
56.944748999999995,-0.5592625720532742,-1.064424567680355,-0.13852514410654837
56.95509,-0.5510227386557164,-1.125113693278582,-0.12
56.965112999999995,-0.56,-1.1742427271818434,-0.11787863640907831
56.975198,-0.5577041277493241,-1.2157396806266898,-0.09770412774932409
56.984776999999994,-0.54,-1.2630551118210627,-0.08
56.994738,-0.5385838236760777,-1.3028323526478447,-0.07929191183803887
57.005393999999995,-0.518664339152119,-1.3440069825436431,-0.06732867830423793
57.015406,-0.5086627672448576,-1.3753489310205698,-0.05
57.025084,-0.49782985937966934,-1.4121701406203306,-0.04782985937966936
57.034802,-0.47766229868960225,-1.4331169350805302,-0.03
57.044709,-0.44725852979209657,-1.4727414702079034,-0.02862926489604829
57.055054,-0.4080338711293659,-1.5129491933059511,-0.01
57.065104,-0.38788945731768165,-1.5431658140234776,-0.007889457317682605
57.075053,-0.3669024512256075,-1.5751625812906542,0.011032516258120809
57.084790999999996,-0.33845015498450737,-1.622324767523239,0.021549845015477465
57.094784999999995,-0.31847118542849767,-1.6515288145715021,0.04076440728577093
57.105059999999995,-0.29702360792907645,-1.674960653451539,0.05198426138062527
57.115175,-0.2689205518074704,-1.723238344577589,0.07107944819252186
57.125471999999995,-0.25423993591027616,-1.7528800320448619,0.08288003204485159
57.134724,-0.218596631117315,-1.77280673776537,0.1007016844413646
57.144769999999994,-0.19785948850633434,-1.8121405114936657,0.11142700766245613
57.155151999999994,-0.16472838638417958,-1.84,0.1321086454463217
57.165046,-0.11306686777275132,-1.8429713423831067,0.15099044746101753
57.175059,-0.04472761866613715,-1.8710544762667727,0.16105447626679661
57.185069,0.006423459244544198,-1.88,0.1721411530815287
57.194852999999995,0.06720395722989837,-1.880800439692211,0.19160087938441814
57.205258,0.1643435350413715,-1.89,0.21239058917354608
57.215455999999996,0.287895797641806,-1.887246800362799,0.23137659981861738
57.225035,0.4153192765064384,-1.868978714899571,0.24102128510043738
57.234739999999995,0.5629225246784497,-1.8585641639246169,0.251435836075382
57.244757,0.744103585657426,-1.8378844621513861,0.27141035856572715
57.255404,0.9550576672349463,-1.8060435262260612,0.29000000000002046
57.265059,1.1441401530406834,-1.7769824808699146,0.29301751913010315
57.27522,1.389460215913591,-1.746317473010801,0.3212275089963917
57.284741999999994,1.6155278025572286,-1.7170423233224326,0.33073941916937527
57.294937999999995,1.8296701423701476,-1.6757238820934461,0.3417104471625998
57.305073,2.061323853394846,-1.6269537352293075,0.36203084318047335
57.315061,2.271402347276559,-1.592865884241147,0.3810191593941164
57.324987,2.4785129180853596,-1.526102543560977,0.39292309232925654
57.334733,2.6623928393834553,-1.4856260566881923,0.4214579811039505
57.344778999999996,2.83230923092306,-1.4263796379638056,0.44144814481447414
57.355033999999996,3.0017517737583486,-1.3741241131208257,0.4629379434395695
57.365145999999996,3.121968511833094,-1.3134717208183124,0.4932641395908499
57.375330999999996,3.230374662803461,-1.250922170046972,0.5238904985512834
57.384812,3.305376022341883,-1.184623977658117,0.5515360063834052
57.394833,3.375360360360368,-1.114639639639632,0.5715315315315255
57.405044,3.4459439365015445,-1.0420747513312738,0.5929719682507503
57.415031,3.504077145997817,-0.9618457080043661,0.6230578594983645
57.425514,3.542990205876479,-0.8795342794323237,0.6529902058764621
57.434756,3.5621946831900844,-0.814147511493108,0.6721946831900983
57.444798,3.592295964125562,-0.7323467862481254,0.7022959641255533
57.455133999999994,3.6221493917764036,-0.6303277370061838,0.7321493917764198
57.465416,3.6456098291878978,-0.5387803416242051,0.7528049145939462
57.475099,3.6810718199023857,-0.45928180097614457,0.7732154597071416
57.484804,3.69,-0.36406043626174095,0.8022273364018565
57.494834999999995,3.689220844168839,-0.28454590918187395,0.8323374674934689
57.505013999999996,3.6751879699248184,-0.21037593984963637,0.8628872180451201
57.515024999999994,3.624012024048134,-0.11201603206417891,0.8929939879759222
57.525051,3.5627256407699344,-0.03480402912138168,0.9231175825271841
57.534772,3.4933793103448605,0.016620689655139353,0.9529425287356076
57.544855,3.4002834974634633,0.10566795981297988,0.9924291256341411
57.555417999999996,3.2713408496074567,0.17799677873966144,1.0239983893698164
57.565177,3.1350435566236285,0.23805346951035372,1.0557524782216938
57.575328999999996,3.0003861080704484,0.30784555677182057,1.1052303711812317
57.584770999999996,2.85938013218508,0.36424794712596803,1.142831964750633
57.594874999999995,2.7084511548845294,0.4241245875412396,1.1824747525247483
57.604946999999996,2.5656223046836253,0.4753916357436405,1.213594423829075
57.615066999999996,2.4032682878014997,0.5352286600620314,1.253137196037216
