time,Vicon_Rx [deg],Vicon_Ry [deg],Vicon_Rz [deg]
57.873658,0.016612682086700165,-0.010509048638840945,-0.005763067334433214
57.883497999999996,0.008775392942335009,-0.017934581663735183,-0.019026066263458707
57.89351,-0.002820487878931091,-0.03224836227071681,-0.019924338035510525
57.903662999999995,-0.006205018329705998,-0.036843363466531054,-0.021069949958140155
57.913602999999995,0.00016237623913778476,-0.021834963206204927,-0.016307238286117576
57.923621999999995,0.014083904209998097,-0.013715286082926492,-0.01103363160732962
57.933521999999996,0.027479307955897564,-0.023835823500038433,-7.35964287900126e-05
57.943445,0.030832050708202705,-0.04082269286358342,0.013944050941783415
57.953624999999995,0.024405068528663462,-0.037537857069168346,0.016128532749814184
57.963995,0.013099900763064734,-0.005579715110411443,0.016658014507451635
57.973751,0.012093741038191608,0.009959862862629065,0.021465222081845425
57.983487,0.015699673840158468,-0.01674473739931648,0.02687354259742314
57.993375,0.008786330706640297,-0.061784961133728666,0.02451817039741988
58.003657,-0.007740476465715199,-0.07416846984720782,0.03118998890197433
58.013783,0.00405596823172729,-0.05696936545720177,0.04015546059284347
58.023922999999996,0.00861527988648382,-0.03491198003492446,0.044732419347689345
58.033455999999994,0.014350386880514751,-0.05310046221599385,0.04779114307783916
58.043388,0.012848893682596119,-0.09838338514282485,0.040037803709616515
58.053889999999996,0.012876596191993078,-0.14922417629933504,0.03168744804844781
58.063565999999994,0.005669474678600857,-0.16896060136677826,0.0205441294008184
58.074009,0.0027669736208761203,-0.1744694072204761,0.011387971626146576
58.083482999999994,0.04119864485041706,-0.1997648292444396,-0.004299532590431476
58.093523,0.07440023127534166,-0.27663387836323383,-0.024157676811879414
58.103593,0.12228409038359313,-0.3846987605535128,-0.05641915408653353
58.113679,0.15671900283996865,-0.4789619832732055,-0.11642804918772098
58.123658,0.18463138094533343,-0.5475116508292508,-0.17431312725227044
58.133402999999994,0.22801090369925736,-0.6560799337382905,-0.22063155107264865
58.143373999999994,0.2739466203603692,-0.8244200733790512,-0.2588200590139519
58.153589,0.33666466045219823,-1.007717299180177,-0.2596796675940162
58.164082,0.42833111239373023,-1.1397877264286567,-0.2493896206132119
58.173631,0.5453048122081077,-1.2477887009064776,-0.26580314257032756
58.183451999999996,0.6997564778131673,-1.3412119503097117,-0.3388563214213782
58.193416,0.8470033882207538,-1.4841594026113336,-0.40499704522358637
58.203624,0.983522592106068,-1.619693124818601,-0.45930886626920964
58.213651999999996,1.0550280629834943,-1.719483545337245,-0.49889391872911404
58.22374,1.1210465118625903,-1.847116265493296,-0.502353907721503
58.233522,1.181818477884953,-1.9645706081428713,-0.5305196420342918
58.243421,1.289527553284448,-2.046322455157946,-0.6107404656067043
58.253555999999996,1.4472294995993433,-2.191213878773795,-0.6414989313452534
58.263600999999994,1.5667776592154254,-2.3502072375815386,-0.6801031946514463
58.273641999999995,1.696295954827418,-2.4542066232520074,-0.7666767106956788
58.283486999999994,1.7274067323142446,-2.536068902152539,-0.8326441319535615
58.293473,1.7450768080118615,-2.769992879266557,-0.8684614655188926
58.303563,1.7679097491056186,-2.896483339303123,-0.9102180566702304
58.313886,1.809640499860401,-3.052677953980285,-0.986833308404088
58.324022,1.8367596178984273,-3.226106193754622,-1.0523760246963523
58.333369,1.9010784103965468,-3.2592563457582315,-1.114177762034262
58.343308,1.9430846908254504,-3.4277999942783905,-1.1738423839851393
58.353935,1.96238098690342,-3.534250751227404,-1.2212214959237762
58.363948,2.0230178036410207,-3.717392974756068,-1.2835170770444813
58.373605,2.0812808562334153,-3.8985451439749657,-1.3641889960185658
58.383567,2.0714949318982376,-4.014857570279702,-1.3919119141698215
58.393321,2.097664676058432,-4.174852528068223,-1.451639131759772
58.403583,2.2020717269296277,-4.302238555516022,-1.5316391431275043
58.413985999999994,2.322235523966989,-4.525529656352556,-1.6064076372961025
58.423696,2.370247840212941,-4.578549050770161,-1.626881023597969
58.433415999999994,2.363614959920131,-4.767091533298146,-1.7201546565321832
58.443483,2.3767720590598795,-4.8399149274256565,-1.800029247438649
58.453644,2.403334571518214,-4.89235535945039,-1.9014108806163375
58.463899999999995,2.427024955411542,-5.077605706701802,-1.9438693164188252
58.473673999999995,2.4771457563435146,-5.223824043275412,-2.0062543133330353
58.483419999999995,2.5360586748558918,-5.292180761564391,-2.135092238751997
58.493316,2.5210757884061894,-5.36460062724627,-2.207821621964405
58.50365,2.51264431338039,-5.436265953348504,-2.2661676044680408
58.513894,2.5143222833087857,-5.542209081150174,-2.3459408448700656
58.523733,2.498706874371554,-5.635957908091027,-2.4653395312565514
58.533418999999995,2.5092010089189904,-5.720527498517183,-2.5855288650227943
58.543383999999996,2.540770439120779,-5.78879974563835,-2.6387482102516913
58.554041999999995,2.4885192378670333,-5.829594014065755,-2.7075553478521046
58.563855999999994,2.5419880661086967,-5.823845431104397,-2.774852804687705
58.57403,2.533514283879295,-5.762245930679354,-2.8614452455279893
58.583323,2.5338869986546055,-5.728914580773029,-2.9549966541308854
58.593303999999996,2.5300367738375282,-5.618186298542536,-3.0332950037653834
58.603584,2.51143760696806,-5.523608069356585,-3.155276497948669
58.613946999999996,2.590184479423762,-5.371515379855999,-3.220296602247161
58.623611999999994,2.5946699654666125,-5.25511424822547,-3.309397183024288
58.633345,2.6689116650496327,-5.114415443275324,-3.3695710269451897
58.643359999999994,2.701167555985749,-5.055570540582875,-3.487700296688553
58.653876999999994,2.755466634450016,-4.9103832472910875,-3.5472380887018895
58.664026,2.7757691246303264,-4.8713908967519055,-3.6766934907367617
58.673686999999994,2.7860095133590264,-4.8376806441260785,-3.720422718280939
58.683336999999995,2.8867934426943567,-4.784541593202607,-3.8067002844352027
58.693393,2.9073895336376845,-4.64049519066119,-3.8721289935854273
58.703702,3.012455388570503,-4.420218220249582,-3.9283929563235773
58.713623,3.0749175800884743,-4.3598437895342705,-4.05735610739828
58.723628,3.102860359334413,-4.31989559642384,-4.1030803739850725
58.733379,3.1687803969826414,-4.150022313396438,-4.152417712428023
58.743466999999995,3.222379865331141,-3.988014669465157,-4.252070141791268
58.753614,3.2819365592221117,-3.89530138352493,-4.26925628014639
58.763853999999995,3.343105768342972,-3.68429303677373,-4.331796961152687
58.773623,3.3816706465303636,-3.436951677252565,-4.415475470427216
58.783347,3.3820133096693077,-3.2563286574757755,-4.421475094846501
58.793442999999996,3.3911208978116765,-3.008579609835846,-4.473826065241086
58.803993,3.361647662351254,-2.7634739946567293,-4.554259312916062
58.813685,3.3500416688248977,-2.612762672022611,-4.55098297981532
58.823958,3.3375657019119798,-2.3886070466281697,-4.608496099408847
