time,EKF_roll [deg],EKF_pitch [deg],EKF_yaw [deg]
57.873658,0.15,0.19,0.009999999999990905
57.883497999999996,0.14,0.19902383196445989,0.0009761680355392501
57.89351,0.13895532281585551,0.1910446771841445,0.0010446771841435393
57.903662999999995,0.14,0.19,0.001283344392827078
57.913602999999995,0.12358855477546873,0.19,0.011196184925146065
57.923621999999995,0.12481535795224183,0.17120383948806048,0.029999999999972715
57.933521999999996,0.13214947001206442,0.18,0.03892526499398312
57.943445,0.13189759831089215,0.18,0.04905120084456615
57.953624999999995,0.12123525513584993,0.18123525513584993,0.04876474486416255
57.963995,0.11171611868484226,0.19,0.040000000000020464
57.973751,0.1113343207216982,0.1786656792783018,0.05000000000001137
57.983487,0.1210236852669621,0.16897631473303792,0.05000000000001137
57.993375,0.13082663451233245,0.16834673097533515,0.05000000000001137
58.003657,0.12870800690479103,0.15870800690479103,0.05000000000001137
58.013783,0.1356558909965319,0.14855196366551063,0.05000000000001137
58.023922999999996,0.13842345364283287,0.13842345364283287,0.05000000000001137
58.033455999999994,0.15092783505154403,0.11814432989691193,0.040000000000020464
58.043388,0.13461579156196457,0.10723052506282126,0.03907684168762314
58.053889999999996,0.1331564986737406,0.0768435013262594,0.02842175066310385
58.063565999999994,0.14886842807579717,0.05886842807579717,0.017736856151578207
58.074009,0.17173681406499372,0.024789557805018837,-0.003473628129987442
58.083482999999994,0.18306505254753358,-0.02408673673004477,-0.022043368365022385
58.093523,0.222197392923658,-0.10659217877097402,-0.052197392923658006
58.103593,0.26231559290381995,-0.1881045751633697,-0.08231559290381991
58.113679,0.3138585723815979,-0.2828619079386598,-0.11385857238159793
58.123658,0.3548528819024626,-0.39213220475615657,-0.14363966142684698
58.133402999999994,0.3853896537895569,-0.5007793075791138,-0.18269482689477845
58.143373999999994,0.4643408788281993,-0.6395499334220384,-0.21260452729691956
58.153589,0.5371926800159044,-0.7907890200238565,-0.25359634000795217
58.164082,0.6462683971099883,-0.9444607974311008,-0.29542279903666274
58.173631,0.7511343920993392,-1.0723715467770436,-0.3337114640331131
58.183451999999996,0.857493319080701,-1.1893666488508763,-0.3737466595403505
58.193416,0.9675907765704075,-1.3085396236417084,-0.4228465412139028
58.203624,1.0798238177241761,-1.421051794939698,-0.46491190886208805
58.213651999999996,1.1794856989391809,-1.5306714113065787,-0.5147428494695905
58.22374,1.2704520990312225,-1.6330651237890284,-0.5552260495156113
58.233522,1.3673135717134604,-1.7694031636315917,-0.6131343878771972
58.243421,1.482829663040603,-1.9166025470947405,-0.6628296630406031
58.253555999999996,1.5846178259719577,-2.0503901084369045,-0.723463369478968
58.263600999999994,1.6757999195386695,-2.172759822985073,-0.7757999195386697
58.273641999999995,1.7659417946644933,-2.303071948261885,-0.8347534357315946
58.283486999999994,1.7871797259544397,-2.4323081016361825,-0.8951283756817426
58.293473,1.82405116157662,-2.5781023231532396,-0.9540511615766198
58.303563,1.8734461620469014,-2.710338486140704,-1.0257436034115022
58.313886,1.94,-2.8534758064516224,-1.0974865591397902
58.324022,2.0034116856951094,-2.9970584284755475,-1.1602350570853284
58.333369,2.0424411647387193,-3.1081372157957317,-1.2240686078978658
58.343308,2.04484501795931,-3.2296900359186207,-1.2840375149660919
58.353935,2.058024608800348,-3.369259061120836,-1.3564196870402787
58.363948,2.096554824855733,-3.5280257683532654,-1.4281935310696663
58.373605,2.1547322740018764,-3.6830137535051604,-1.4947322740018765
58.383567,2.2334847475689417,-3.823938990275766,-1.5558079126149025
58.393321,2.284137931034496,-3.9707586206896908,-1.6141379310344965
58.403583,2.3157917888563135,-4.121583577712627,-1.6769501466275762
58.413985999999994,2.3665219150370627,-4.253043830074126,-1.7581523937963286
58.423696,2.394922994509192,-4.361076737645682,-1.827384491763788
58.433415999999994,2.4428588421887323,-4.459529473962441,-1.9057176843774641
58.443483,2.5020966029724043,-4.579434713375819,-1.9952415074310104
58.453644,2.5335587044534313,-4.681862348178106,-2.059489878542484
58.463899999999995,2.5531193889856536,-4.7924775559426145,-2.149358166956961
58.473673999999995,2.5725089988001537,-4.897526996400461,-2.2375269964004616
58.483419999999995,2.61,-4.994837855724653,-2.325805426869583
58.493316,2.630819045106835,-5.0765523608546825,-2.4149142706410114
58.50365,2.621175914675312,-5.159407317402496,-2.4994073174024956
58.513894,2.611542880042752,-5.239257280256513,-2.5908001602992647
58.523733,2.64,-5.314011720831119,-2.6806979222163196
58.533418999999995,2.660948480845441,-5.361896961690882,-2.7666393659180883
58.543383999999996,2.68,-5.398188328912463,-2.8554350132626127
58.554041999999995,2.6734324942791745,-5.3848512585812385,-2.942013729977111
