time,EKF_roll [deg],EKF_pitch [deg],EKF_yaw [deg]
63.189572,0.55,0.9859092729821849,-4.03
63.199794,0.5510552159535012,0.9326134883254924,-4.031055215953502
63.209728999999996,0.5620097599840577,0.8649756000398559,-4.041004879992029
63.219592999999996,0.58,0.8166793055278564,-4.05
63.230112999999996,0.5773217881594926,0.775982682239239,-4.048660894079746
63.23959,0.5582550603250555,0.7482550603250554,-4.04
63.249804999999995,0.5389392121575686,0.725756848630274,-4.04
63.259885,0.528863727055066,0.6854549082202639,-4.041136272944934
63.269492,0.52,0.6456601883389912,-4.050723301943501
63.279731,0.5209829317269087,0.5870512048192741,-4.060982931726908
63.289564,0.53,0.5591483406637329,-4.07
63.299771,0.5268604305128431,0.5520930463247713,-4.07
63.309813999999996,0.4969268734891302,0.5689756244963767,-4.071024375503623
63.319596,0.4691309987029863,0.5573929961089591,-4.080869001297014
63.32975,0.4610053175479075,0.52597872980837,-4.091005317547907
63.339487,0.47,0.4876800560953684,-4.101546629269754
63.349799,0.47,0.45781178574977843,-4.12
63.360034,0.47,0.43872687268726407,-4.122546254625472
63.369532,0.47077277277277746,0.4292272272272225,-4.14
63.379932,0.4764465377292318,0.42,-4.1411844874235895
63.389669999999995,0.4471775644871104,0.4190591881623701,-4.15094081183763
63.399966,0.42,0.4087706549870586,-4.16
63.410028,0.42,0.3974934882789078,-4.161253255860546
63.419568999999996,0.4167567567567521,0.37837837837837607,-4.170810810810812
63.43006,0.3786836027713617,0.35736720554272333,-4.181316397228638
63.439553,0.3691571072319219,0.3408428927680781,-4.190842892768078
63.449740999999996,0.3589954155870051,0.35100458441299487,-4.2
63.459849999999996,0.34566322955250456,0.3621683852237477,-4.201084192611874
63.469493,0.3070552392368356,0.38073619019079114,-4.210736190190791
63.479769,0.2689951865222624,0.3879903730445248,-4.221004813477737
63.489577,0.26,0.3683261759712342,-4.230836912014383
63.499869,0.25888489567734757,0.34888489567734754,-4.2411151043226525
63.509884,0.24888310127215751,0.342233797455685,-4.251116898727842
63.519586,0.23666099489541545,0.3608347512761461,-4.259165248723853
63.529928999999996,0.19645016462137863,0.37,-4.25
63.539603,0.16747916875814522,0.3691597229193817,-4.250840277080618
63.549786999999995,0.137887604623365,0.36,-4.26
63.559922,0.11883902634478469,0.36,-4.26
63.569596,0.1074361552382872,0.3608546149205709,-4.26
63.579744999999996,0.07581062263776223,0.3710473443405594,-4.26
63.589631,0.037350828178018096,0.3817661145479879,-4.260883057273993
63.600209,0.005677864427115195,0.40288142371525654,-4.268559288142371
63.610085999999995,-0.027911030958798613,0.42527402063919906,-4.26
63.619575,-0.08412949784505139,0.46165179913802057,-4.2591741004309895
63.629740999999996,-0.13404795204795308,0.4820239760239765,-4.251011988011988
63.639491,-0.17075187219171534,0.5007518721917154,-4.260751872191715
63.6498,-0.18,0.5120958862976677,-4.271047943148833
63.659788,-0.1820836243887837,0.5331254365831756,-4.28
63.669644999999996,-0.20265647011469692,0.5661984302676262,-4.28
63.679905999999995,-0.23359533771666632,0.6359922295277772,-4.28
63.689572999999996,-0.2624843236786966,0.6816562157857978,-4.280828107892899
63.699721999999994,-0.2909348413572153,0.7018696827144306,-4.29
63.709959999999995,-0.29881615878107853,0.7211838412189214,-4.291183841218921
63.719519,-0.29,0.7315293764388026,-4.3007646882194015
63.730084,-0.28866173234646564,0.7513382676535344,-4.31
63.739428,-0.28068297553669447,0.7627319021467778,-4.310682975536694
63.749829999999996,-0.2932117153138642,0.8032117153138643,-4.321070571771289
63.75975,-0.32196359295733046,0.8329453894359956,-4.33
63.769724,-0.34,0.8618380566801667,-4.330919028340084
63.779776,-0.3410765550239249,0.8821531100478498,-4.341076555023925
63.789483999999995,-0.3507526881720385,0.9,-4.350752688172038
63.799839999999996,-0.3589306097927335,0.9,-4.361069390207267
63.810266,-0.3484952571143252,0.9015047428856748,-4.37300948577135
63.819567,-0.34,0.9123830511870231,-4.390794350395674
63.829933999999994,-0.34235824484071,0.9458956121017748,-4.401179122420356
63.839479,-0.3614776357827484,0.9914776357827484,-4.4107388178913745
63.850106999999994,-0.378647052937059,1.011352947062941,-4.422705894125882
63.860026,-0.3687166097609966,1.0187166097609968,-4.441283390239004
63.869602,-0.3573221757322047,1.01,-4.45178521617853
63.879785,-0.3279221556886207,1.0110389221556897,-4.47103892215569
63.889526,-0.3092387612387596,1.0207612387612404,-4.480761238761241
63.899749,-0.3,1.0309777376654674,-4.490977737665467
63.909746,-0.3,1.04,-4.501000000000004
63.919576,-0.3016595021493567,1.0408297510746785,-4.51
63.929832999999995,-0.3178337330135914,1.0489168665067958,-4.511083133493204
63.939446999999994,-0.3006917986765578,1.0393082013234423,-4.520691798676557
63.94996,-0.31,1.0263214606405218,-4.531226179786493
63.959849,-0.30780429115700936,0.9989021455785047,-4.541097854421495
63.969629,-0.2882035689362992,0.99,-4.55089821553185
63.980278,-0.27303526825856983,0.991517634129285,-4.56
63.989565999999996,-0.2907984790874486,1.0,-4.56
63.999888999999996,-0.3,0.9988726617985426,-4.561127338201457
64.009896,-0.2977232679215043,0.9877232679215042,-4.571138366039248
64.019686,-0.277177637511267,0.9662368500150226,-4.580940787496244
64.029765,-0.24793323368211975,0.92896661684106,-4.59103338315894
64.039552,-0.22763015618743077,0.92,-4.6
64.049913,-0.19651365136511556,0.9188378837883718,-4.601162116211628
64.060071,-0.16735350095163518,0.91,-4.61
64.069614,-0.14911926422072677,0.91,-4.609119264220727
64.079746,-0.13698477460441733,0.9089949248681392,-4.6
64.089593,-0.10756846223294522,0.8983789748219635,-4.599189487410982
64.100118,-0.07863230722952477,0.8758969216885742,-4.591367692770475
64.109736,-0.06697874039326394,0.8479858269288426,-4.6
64.119597,-0.036590886329505294,0.8291477215823763,-4.599147721582376
64.129954,0.002434315286616775,0.82,-4.588782842356691
64.139556,0.02,0.8215553998598727,-4.58
64.149783,0.021013101310132055,0.8389868986898679,-4.58
64.16009,0.03397054403367287,0.8260294559663272,-4.578676485322109
64.169615,0.06346832397750926,0.7973987570168681,-4.570867080994377
64.179767,0.10311988011988417,0.7668801198801158,-4.58
64.189543,0.13241689128484127,0.74,-4.58
64.19973999999999,0.16397263030788664,0.7390068424230283,-4.579006842423029
64.209772,0.20322461966789418,0.7278502535547372,-4.571074873222631
64.219627,0.23087891210880074,0.7082421757823985,-4.579121087891199
64.230209,0.24437562437564675,0.6870829170829021,-4.57
64.239468,0.2721250874213231,0.6678749125786769,-4.569291637526226
64.24987399999999,0.3022273688450177,0.6366589467324735,-4.56
64.25970199999999,0.3219978089831632,0.6070032865252551,-4.559001095508418
64.269606,0.34259152119701386,0.5782723192019907,-4.55
64.280203,0.3757623722701111,0.5571188138649444,-4.548559406932472
64.289587,0.4116794961511483,0.5383205038488518,-4.538320503848852
64.299746,0.429001003009026,0.519001003009026,-4.519001003009025
64.31007699999999,0.4213594470046059,0.5072811059907881,-4.507281105990788
64.319536,0.4316583813879449,0.48668323722411017,-4.489170809306028
64.329847,0.45,0.4456541729135468,-4.478913543228387
64.339582,0.45,0.40836370919287396,-4.469181854596437
64.350095,0.4513449414590233,0.3886550585409767,-4.457310117081954
