time,Vicon_Rx [deg],Vicon_Ry [deg],Vicon_Rz [deg]
58.399581999999995,1.6363353829866814,0.10075327609335777,-2.958574151037479
58.409251,1.628060033230468,0.09541828271639985,-2.947127411130279
58.419536,1.5698285219646455,0.08465793478860795,-2.956475200369116
58.428957,1.5372519751984999,0.1011569821558066,-2.9684229574906773
58.439031,1.5277680569171255,0.10554004053362387,-2.9623115031689116
58.449298999999996,1.5239825706013208,0.10852040655571171,-2.9470800160614656
58.459525,1.4633998468090879,0.0968932479683976,-2.9461308198005884
58.469203,1.4093019968520866,0.07098488715433837,-2.962542450996982
58.478978999999995,1.3397709557254371,0.03159170107130127,-2.954844465081341
58.489008,1.2636970631642774,0.023392577620151234,-2.9270657637591544
58.499295999999994,1.2075065937225389,0.04122317317365498,-2.8956206252918557
58.509591,1.1573526299933505,0.04311899311491307,-2.8894961992056176
58.519292,1.1083990243041195,0.03926665981314725,-2.8914442728977985
58.529016,1.0472544065318137,0.04357608165513782,-2.8986761805654107
58.539004999999996,0.9695110983022203,0.04316407343423423,-2.9021624167543925
58.549371,0.8937923421712115,0.04831565156181705,-2.891499580513755
58.559712,0.857563922847059,0.04994399188599852,-2.8749206857482337
58.569233999999994,0.8242576799513227,0.05664754079324641,-2.8755047417358615
58.578902,0.7863856796255908,0.05197365476820204,-2.8759759479561557
58.588963,0.7390807198847963,0.05290600606990892,-2.8836699976517437
58.599574,0.7014386303335475,0.058902742781932194,-2.8857978253929844
58.609232,0.6624954281140433,0.061894459097941334,-2.880359900148127
58.619564,0.6049996347642822,0.061855795905923716,-2.8587905830940636
58.628963999999996,0.5511714244752175,0.06559906669138527,-2.842657392197374
58.639081,0.510814861425851,0.04912980167037351,-2.838923907531057
58.649257,0.48634007539269153,0.04008150320064918,-2.8314650512807953
58.659318999999996,0.46342268031993306,0.056463226000135536,-2.8376779878872345
58.669236,0.4499623146192142,0.05557033430177816,-2.828678683038558
58.678951,0.42382724013520506,0.047290630066324946,-2.820909942564806
58.689025,0.39068564239143927,0.03162509305159289,-2.815760954206458
58.699214999999995,0.34864658304711205,0.02433702406091187,-2.8114278348300674
58.709233999999995,0.30357984855553316,0.036009045243579174,-2.8033918553815047
58.719361,0.2599929609163836,0.03723272266579236,-2.8015213372564762
58.72913,0.21478752480176777,0.02673453730674491,-2.793869537468704
58.739076999999995,0.18374544495461037,0.0054798944033440655,-2.7846673482647786
58.749230999999995,0.16331827342851207,0.010101406356341491,-2.769064045925756
58.759305999999995,0.1564737826332427,0.029683178655717013,-2.751649795883674
58.769236,0.1599505650186115,0.033084450933266396,-2.7430080052400045
58.779058,0.14407135485333417,0.006403634149370618,-2.738647446914804
58.789086999999995,0.11639396965809322,-0.01139851404957648,-2.732983174692989
58.799304,0.08769870775103518,-0.016677443506284972,-2.720476777991582
58.809532999999995,0.06307371510229774,-0.011162994018312888,-2.7055845735721045
58.819328,0.03657676620445799,-0.014281546001431056,-2.68487163361611
58.828998999999996,-0.019361939852537154,-0.03048547999708262,-2.6726808106091138
58.839062999999996,-0.06036866675993066,-0.04010544137733174,-2.6554422294270097
58.849236999999995,-0.058237756505743504,-0.02813697183146413,-2.652416393474301
58.85935,-0.06344728358473042,-0.019903012546370058,-2.654694301780405
58.869536999999994,-0.05370448005320415,-0.009978346481102407,-2.6666423052738235
58.879031999999995,-0.04880631542883011,0.006315415837675031,-2.6684903978307535
58.889061999999996,-0.0472927270918551,0.013380208905178437,-2.6586857435052424
58.899578999999996,-0.05020375376157625,0.01320099343643788,-2.6387479581502866
58.909341999999995,-0.06901802617606657,0.02438840691597932,-2.635610263647232
58.919183,-0.0949126360030513,0.03362379902413726,-2.6369934467900356
58.929097999999996,-0.10936435046962527,0.029988467757699255,-2.638704699836752
58.939094,-0.11895674685035047,0.038689542344426675,-2.6298661841341273
58.949245999999995,-0.11802125001034991,0.0547497097701265,-2.6206985156373577
58.959379,-0.09742849368144851,0.06196268118260906,-2.603271878247729
58.969333,-0.0948040032050855,0.05944591823086909,-2.5911160858803326
58.979001,-0.07501279191327141,0.06389971397807248,-2.586878787965601
58.989069,-0.05709446506217347,0.04984083083497304,-2.5762100158822037
58.999272,-0.051274967114506693,0.05644823169464108,-2.558788672622609
59.009223,-0.05405558859005947,0.05955311863433932,-2.54529544779235
59.019268,-0.05316767589494398,0.06083264798242516,-2.557525547056211
59.02905,-0.0384823035099186,0.05610743066851043,-2.5762813548572936
59.039162,0.0004243898388549133,0.08385301503012765,-2.57522661404096
59.049163,0.05916889313694883,0.12764307923302715,-2.567673689579893
59.059425999999995,0.10190421079390928,0.13663035196798234,-2.56569677319231
59.069340999999994,0.13705182545164413,0.1184558384979651,-2.5561675969747064
59.079007,0.17543172421486164,0.11610524476596484,-2.537843237852516
59.089147999999994,0.1964369471308854,0.11683282668126754,-2.500579415037607
59.099553,0.20949657469054023,0.13120045959142806,-2.486300504642024
59.109538,0.22228112521274684,0.12781456550108644,-2.512964298849843
59.119578999999995,0.250472167071325,0.11701132022318594,-2.528557127520336
59.129064,0.2966718281999717,0.13583155139875652,-2.5258029709653425
59.13919,0.3424060986299194,0.16808553438545898,-2.5236865164363316
59.149210999999994,0.3900759923791102,0.20502043358930977,-2.5104072913425517
59.15931,0.4265213220653872,0.19196893057120445,-2.4896029703478026
59.169363999999995,0.47003059111202816,0.18935883279464666,-2.462571222643988
59.179207999999996,0.49950956187997364,0.20035357202683923,-2.476456860538561
59.189042,0.538473992185792,0.21764283705550758,-2.4929358887604023
59.199368,0.567554831770643,0.2338963834666425,-2.4870067610681934
59.209255999999996,0.6085107545103352,0.24902894941075682,-2.482259576552421
59.21937,0.6567254509086355,0.26167557753251114,-2.487315419162014
59.229082,0.7208840959734958,0.281379051797159,-2.491982521366767
59.239048999999994,0.7863146385885847,0.3081634249729231,-2.4728794954122613
59.249224999999996,0.8239622399938406,0.31237314069939837,-2.4475009372121965
