time,EKF_roll [deg],EKF_pitch [deg],EKF_yaw [deg]
50.180591,0.11,0.12551643192491344,0.04724178403755716
50.190625999999995,0.10568412505071186,0.13,0.047157937474658025
50.201223,0.10569174757283552,0.1347694174757215,0.04476941747573762
50.211089,0.10410165484637604,0.13529944838454133,0.05529944838454787
50.220841,0.09119523443506526,0.14253651037662315,0.06626825518830814
50.230484999999994,0.08470681458002603,0.14764659270998698,0.0676465927099823
50.240576999999995,0.0926685506661045,0.14,0.0573314493339002
50.250817,0.09,0.14,0.05000000000001137
50.260839,0.0863920000000111,0.1463920000000111,0.05360799999999699
50.270969,0.08580595284111314,0.14580595284111314,0.05419404715889441
50.280663999999994,0.0870848267622553,0.15,0.0529151732377534
50.290574,0.09475751503003188,0.15,0.060000000000002274
50.300793999999996,0.09297385620916693,0.15,0.060000000000002274
50.310843999999996,0.10270766773165826,0.14364616613417086,0.060000000000002274
50.32112,0.10029225908371976,0.14485387045814013,0.060000000000002274
50.330527,0.09745762711864597,0.14254237288135405,0.060000000000002274
50.340607,0.09,0.1427393939393999,0.06273939393939967
50.350916,0.09602862985685398,0.13397137014314603,0.060000000000002274
50.361075,0.10073929961088117,0.13463035019455943,0.060000000000002274
50.370798,0.10647036032544611,0.1335296396745539,0.06352963967455295
50.380578,0.10726954492414197,0.14273045507585805,0.07273045507584873
50.39067,0.10311403508773459,0.15,0.07999999999998408
50.40085,0.10372422159320702,0.14627577840679298,0.07627577840678046
50.410871,0.11156438026478106,0.1361452065784063,0.066145206578403
50.420826999999996,0.10742992499011084,0.14,0.05628503750495024
50.430568,0.11523906824685391,0.13738046587657304,0.057380465876577705
50.440701,0.10311836734693014,0.13376326530613974,0.05688163265307498
50.450809,0.11,0.1264710610932464,0.060000000000002274
50.46085,0.12,0.11,0.07372192099147828
50.470858,0.1323531730390153,0.11,0.08999999999997499
50.480692,0.12383116883116228,0.11,0.09308441558440858
50.490609,0.11451027811365366,0.11274486094317317,0.08274486094315475
50.501194,0.1,0.11499802449623749,0.08999999999997499
50.511387,0.1,0.0921131186174046,0.08999999999997499
50.521082,0.10525875796178115,0.07051751592356229,0.08999999999997499
50.530575999999996,0.11,0.03485245901640194,0.09742622950821142
50.540641,0.13,-0.0,0.10000000000002274
50.55079,0.14,-0.03659797979798088,0.10000000000002274
50.560894,0.1439757148452802,-0.0660242851547198,0.11000000000001364
50.570814,0.14356126482212997,-0.0928774703557401,0.11000000000001364
50.580619,0.15,-0.1272030497592241,0.10000000000002274
50.590664999999994,0.14398106216554216,-0.16398106216554217,0.08300946891721027
50.600865,0.14,-0.2138425746413344,0.07384257464132409
50.610811999999996,0.14110152881220825,-0.2648020384162777,0.05629949039593622
50.620925,0.17784860557768656,-0.3335458167330596,0.03215139442231876
50.630589,0.20267617107944821,-0.42338085539724096,-0.0026761710794481973
50.640653,0.24291087489779362,-0.5087326246933809,-0.03291087489779362
50.650808,0.2972648221344124,-0.5936324110672062,-0.06363241106720621
50.660916,0.3319152276295042,-0.6659576138147522,-0.0940423861852479
50.670767,0.34974519796158676,-0.7231634653077245,-0.12
50.680631999999996,0.3743362831858437,-0.7843362831858438,-0.13716814159292187
50.690728,0.4132405165456159,-0.84,-0.16
50.701125,0.4796530214424853,-0.9041325536062133,-0.18482651072124265
50.711059,0.5473659673659881,-0.987365967365988,-0.21912198912199604
50.720839,0.6108000000000068,-1.0708000000000069,-0.2472000000000045
50.730647999999995,0.68,-1.16,-0.28
50.740632,0.76,-1.2472413793103418,-0.31
50.750909,0.84,-1.336004700352509,-0.33
50.760813,0.923627450980402,-1.4036274509804019,-0.353627450980402
50.771148,1.019642276422743,-1.4947317073170572,-0.3849105691056858
50.780660999999995,1.121025537089498,-1.581025537089498,-0.4160072963112851
50.790769999999995,1.2262128712871014,-1.7062128712871014,-0.4532425742574203
50.800793,1.32,-1.850572687224704,-0.48
50.810893,1.4060635792778549,-1.97787284144429,-0.5039364207221451
50.820837,1.4763357843137193,-2.09,-0.5236642156862807
50.830669,1.5329975530179623,-2.1959951060359244,-0.55
50.840731,1.6065999199039112,-2.313279935923129,-0.57
50.850806,1.6880561043066473,-2.424444883445318,-0.59
50.860825999999996,1.76,-2.54124401913876,-0.61
50.870737,1.8036352408398308,-2.6563647591601693,-0.6331823795800846
50.880697,1.846892057026477,-2.769323828920569,-0.653107942973523
50.890702999999995,1.886234076433101,-2.8893511146496516,-0.6762340764331012
50.900973,1.9669332813110019,-2.988466640655501,-0.7057666796722495
50.910789,2.03413793103453,-3.067068965517265,-0.73
50.920873,2.09,-3.15758282208592,-0.75
50.930662999999996,2.151213235294163,-3.2358578431372247,-0.78
50.940692,2.2,-3.302115919015472,-0.8060579595077358
50.951217,2.245165224232904,-3.365495672698711,-0.8403304484658074
50.961093999999996,2.3143100713718936,-3.4247700237906313,-0.8747700237906313
50.970838,2.3648040404040764,-3.46,-0.9
50.980666,2.4229534313725507,-3.5,-0.92
50.990621999999995,2.4628756375048892,-3.528626912514667,-0.9457512750097781
